LOCATIONID;LOCATIONNAME;ZONELEVELID;geometry;CITY
0-EU-ES-08-13-001-019-06-005;Vallcarca i els Penitents;8;list(list(c(2.136104, 2.135082, 2.135316, 2.135213, 2.134833, 2.134724, 2.134497, 2.134313, 2.134191, 2.134304, 2.135095, 2.135367, 2.134637, 2.133799, 2.132434, 2.131032, 2.132021, 2.130825, 2.130517, 2.130589, 2.130553, 2.130465, 2.130472, 2.130377, 2.130586, 2.131176, 2.131587, 2.132186, 2.132737, 2.134246, 2.134732, 2.135138, 2.135844, 2.136134, 2.136154, 2.136167, 2.136243, 2.1365, 2.136542, 2.137355, 2.137796, 2.138758, 2.139953, 2.140962, 2.14139, 2.143703, 2.144591, 2.145077, 2.145261, 2.145552, 2.145742, 2.145892, 2.146477, 2.147467, 2.147754, 2.148212, 2.148955, 2.149336, 2.14996, 2.150489, 2.150762, 2.15038, 2.148606, 2.148026, 2.148285, 2.149201, 2.150213, 2.149047, 2.149661, 2.149873, 2.149777, 2.149539, 2.149405, 2.148237, 2.147152, 2.144971, 2.14475, 2.144727, 2.144715, 2.144896, 2.14514, 2.14673, 2.146867, 2.146981, 2.14602, 2.145706, 2.14547, 2.145181, 2.144934, 2.144581, 2.144118, 2.144012, 2.144, 2.144233, 2.144513, 2.144399, 2.144088, 2.143889, 2.14367, 2.143483, 2.142097, 2.141861, 2.140986, 2.140677, 2.140072, 2.139864, 2.139667, 2.137763, 2.13758, 2.137671, 2.138086, 2.138337, 2.138437, 2.138092, 2.137899, 2.137171, 2.13632, 2.136105, 2.136104, 41.42443, 41.424896, 41.424428, 41.424152, 41.423837, 41.423567, 41.423363, 41.423083, 41.422762, 41.422593, 41.422106, 41.4213, 41.421437, 41.421519, 41.421423, 41.421915, 41.420413, 41.419978, 41.420231, 41.419836, 41.419556, 41.419445, 41.419298, 41.418873, 41.418353, 41.418211, 41.418324, 41.418603, 41.418345, 41.417808, 41.41737, 41.417006, 41.416373, 41.416115, 41.41594, 41.415742, 41.415238, 41.415042, 41.415011, 41.414389, 41.414065, 41.413342, 41.412421, 41.41171, 41.411679, 41.411432, 41.411372, 41.411245, 41.411165, 41.410887, 41.410566, 41.410212, 41.409401, 41.408187, 41.407937, 41.407539, 41.406968, 41.406666, 41.407216, 41.407689, 41.407849, 41.408215, 41.409953, 41.410531, 41.410675, 41.411163, 41.411666, 41.412926, 41.413034, 41.413871, 41.414496, 41.414883, 41.415325, 41.415581, 41.414726, 41.413443, 41.413352, 41.414139, 41.414509, 41.414694, 41.414876, 41.415694, 41.415888, 41.416373, 41.41688, 41.416744, 41.41663, 41.416588, 41.416702, 41.416966, 41.417357, 41.417631, 41.418122, 41.419093, 41.419685, 41.419917, 41.420243, 41.420156, 41.420292, 41.42047, 41.42153, 41.421576, 41.421313, 41.421291, 41.420233, 41.420287, 41.420373, 41.42089, 41.421151, 41.421349, 41.421482, 41.421602, 41.421861, 41.422791, 41.423073, 41.423483, 41.423589, 41.423833, 41.42443)));Barcelona
0-EU-ES-08-13-001-019-07-006;El Baix Guinardó;8;list(list(c(2.169316, 2.169399, 2.167992, 2.167305, 2.166815, 2.166228, 2.165648, 2.164267, 2.162931, 2.161558, 2.16129, 2.161557, 2.162072, 2.162159, 2.162244, 2.163259, 2.163735, 2.163886, 2.164182, 2.168639, 2.169626, 2.170563, 2.172948, 2.174341, 2.17303, 2.171317, 2.170016, 2.169512, 2.169316, 41.415239, 41.41558, 41.415756, 41.415435, 41.415202, 41.414922, 41.414875, 41.414632, 41.414312, 41.41376, 41.413617, 41.413292, 41.412658, 41.41256, 41.412461, 41.411225, 41.410762, 41.410614, 41.41033, 41.406926, 41.40764, 41.408359, 41.410147, 41.411187, 41.412184, 41.413494, 41.414475, 41.414864, 41.415239)));Barcelona
0-EU-ES-08-13-001-019-07-007;El Carmel;8;list(list(c(2.158557, 2.158365, 2.158318, 2.158181, 2.157851, 2.157764, 2.157418, 2.156996, 2.156663, 2.155999, 2.154894, 2.15432, 2.152975, 2.152282, 2.151886, 2.151425, 2.151037, 2.150592, 2.151051, 2.151799, 2.151723, 2.152607, 2.152428, 2.151858, 2.151552, 2.15117, 2.151061, 2.151016, 2.15099, 2.150814, 2.150674, 2.150426, 2.149514, 2.149242, 2.150878, 2.151742, 2.151718, 2.151697, 2.151667, 2.151571, 2.151454, 2.151182, 2.15109, 2.150974, 2.150975, 2.150995, 2.151256, 2.151475, 2.15176, 2.151914, 2.151944, 2.152694, 2.152894, 2.15343, 2.153932, 2.154634, 2.154827, 2.155203, 2.155696, 2.156071, 2.15615, 2.15634, 2.156536, 2.156562, 2.156363, 2.156366, 2.156517, 2.156982, 2.157327, 2.158538, 2.158651, 2.158865, 2.158969, 2.159052, 2.159129, 2.159175, 2.15913, 2.15899, 2.15887, 2.158778, 2.158827, 2.159488, 2.159745, 2.16015, 2.160672, 2.160911, 2.161077, 2.161345, 2.161079, 2.161291, 2.161722, 2.162485, 2.163054, 2.163323, 2.163669, 2.164386, 2.165079, 2.165299, 2.164826, 2.16414, 2.163867, 2.163628, 2.163335, 2.163235, 2.163046, 2.162625, 2.16226, 2.159631, 2.159244, 2.159182, 2.159031, 2.158458, 2.158166, 2.159036, 2.158774, 2.15853, 2.158557, 41.424685, 41.425298, 41.425532, 41.426285, 41.428137, 41.428541, 41.429191, 41.429061, 41.428959, 41.428724, 41.428183, 41.427805, 41.427171, 41.426871, 41.426512, 41.426321, 41.426203, 41.42607, 41.42609, 41.425993, 41.425209, 41.425133, 41.425029, 41.424753, 41.424462, 41.424023, 41.423584, 41.423303, 41.422446, 41.422149, 41.421962, 41.421638, 41.420727, 41.420357, 41.42024, 41.420177, 41.419889, 41.419679, 41.419366, 41.419107, 41.418835, 41.418438, 41.418273, 41.418058, 41.417937, 41.417833, 41.417515, 41.417305, 41.417162, 41.416926, 41.416926, 41.416876, 41.416693, 41.416253, 41.41583, 41.415233, 41.415125, 41.415663, 41.415858, 41.416005, 41.416114, 41.416382, 41.416719, 41.416903, 41.417263, 41.417421, 41.417637, 41.417835, 41.417801, 41.416943, 41.416809, 41.416525, 41.416504, 41.416517, 41.416571, 41.416666, 41.41676, 41.416826, 41.416875, 41.416943, 41.417027, 41.417638, 41.41781, 41.417797, 41.417559, 41.417444, 41.417433, 41.417483, 41.41818, 41.418244, 41.418693, 41.420077, 41.419924, 41.419911, 41.419959, 41.420011, 41.420031, 41.420643, 41.420837, 41.420921, 41.420956, 41.421183, 41.421046, 41.421167, 41.421628, 41.421574, 41.422433, 41.421948, 41.421444, 41.421365, 41.421362, 41.421696, 41.423038, 41.423246, 41.423815, 41.424299, 41.424685)));Barcelona
0-EU-ES-08-13-001-019-08-002;Les Roquetes;8;list(list(c(2.167978, 2.168779, 2.169062, 2.16951, 2.170137, 2.170836, 2.171118, 2.171661, 2.176667, 2.177573, 2.179751, 2.180171, 2.180284, 2.179574, 2.180068, 2.180348, 2.181202, 2.183164, 2.183175, 2.184111, 2.184469, 2.183309, 2.18255, 2.181812, 2.181312, 2.180755, 2.179958, 2.179419, 2.17909, 2.178329, 2.176907, 2.1766, 2.17618, 2.175816, 2.174629, 2.173594, 2.172544, 2.172323, 2.171684, 2.17145, 2.171031, 2.170186, 2.169692, 2.169323, 2.168568, 2.16758, 2.16798, 2.167978, 41.447592, 41.447091, 41.446563, 41.445781, 41.444645, 41.444882, 41.444392, 41.443483, 41.445369, 41.445606, 41.446124, 41.446842, 41.447205, 41.447953, 41.449568, 41.450266, 41.450915, 41.452468, 41.453019, 41.45369, 41.454478, 41.453729, 41.453467, 41.452877, 41.452728, 41.453024, 41.453647, 41.45324, 41.45195, 41.451318, 41.451387, 41.451149, 41.450583, 41.450434, 41.4505, 41.449914, 41.449269, 41.449274, 41.449542, 41.449516, 41.449239, 41.448718, 41.448654, 41.448802, 41.449578, 41.449218, 41.447988, 41.447592)));Barcelona
0-EU-ES-08-13-001-019-08-003;La Trinitat Nova;8;list(list(c(2.190409, 2.188706, 2.187044, 2.185349, 2.184469, 2.184118, 2.183179, 2.183167, 2.181624, 2.180363, 2.180073, 2.179574, 2.180284, 2.180171, 2.179751, 2.181974, 2.184991, 2.187683, 2.188463, 2.188716, 2.189036, 2.188866, 2.190409, 41.455189, 41.456102, 41.455466, 41.454814, 41.454478, 41.453689, 41.453013, 41.452462, 41.451242, 41.450264, 41.449563, 41.447953, 41.447205, 41.446842, 41.446124, 41.446479, 41.446681, 41.446944, 41.44918, 41.449902, 41.451693, 41.453389, 41.455189)));Barcelona
0-EU-ES-08-13-001-019-10-001;El Camp de l'Arpa del Clot;8;list(list(c(2.186899, 2.186952, 2.183387, 2.17918, 2.175459, 2.176327, 2.177715, 2.179867, 2.181103, 2.183323, 2.185734, 2.186875, 2.186899, 41.411748, 41.415241, 41.417947, 41.414856, 41.412049, 41.411377, 41.410321, 41.40869, 41.407743, 41.406036, 41.407799, 41.40867, 41.411748)));Barcelona
0-EU-ES-08-13-001-019-10-004;El Besòs;8;list(list(c(2.212165, 2.210702, 2.209628, 2.208157, 2.209693, 2.207298, 2.214048, 2.215761, 2.219059, 2.228582, 2.23853, 2.227892, 2.221333, 2.220436, 2.219344, 2.21818, 2.217734, 2.215249, 2.213108, 2.212165, 41.422251, 41.42119, 41.42037, 41.419233, 41.418333, 41.415291, 41.410113, 41.410484, 41.411328, 41.404182, 41.412252, 41.412638, 41.4134, 41.414173, 41.415661, 41.417229, 41.417033, 41.419326, 41.421182, 41.422251)));Barcelona
0-EU-ES-08-13-001-019-10-007;Provençals del Poblenou;8;list(list(c(2.208155, 2.205073, 2.202533, 2.197126, 2.194851, 2.191501, 2.192617, 2.193782, 2.203987, 2.207567, 2.209885, 2.211027, 2.211879, 2.211675, 2.207295, 2.209692, 2.208155, 41.419234, 41.416933, 41.41501, 41.411012, 41.409305, 41.406784, 41.405915, 41.405037, 41.407614, 41.408518, 41.410274, 41.41114, 41.411778, 41.411939, 41.415292, 41.418335, 41.419234)));Barcelona
0-EU-ES-08-13-001-019-10-009;Diagonal Mar i el Front Marítim del Poblenou;8;list(list(c(2.22602, 2.219054, 2.215785, 2.214047, 2.211875, 2.207568, 2.20398, 2.21023, 2.207056, 2.207366, 2.208661, 2.210788, 2.213588, 2.22602, 41.406091, 41.411318, 41.41048, 41.410105, 41.411779, 41.408517, 41.407615, 41.402722, 41.400304, 41.400063, 41.39912, 41.397557, 41.396108, 41.406091)));Barcelona
0-EU-ES-08-13-001-019-01-004;El Raval;8;list(list(c(2.169821, 2.168683, 2.167523, 2.164729, 2.163982, 2.16362, 2.163365, 2.163283, 2.163072, 2.165198, 2.167553, 2.167527, 2.174812, 2.175441, 2.175402, 2.176119, 2.17669, 2.181999, 2.183318, 2.1817, 2.179564, 2.178152, 2.177367, 2.176348, 2.176578, 2.17702, 2.177157, 2.177237, 2.177804, 2.177172, 2.176366, 2.175493, 2.175055, 2.172567, 2.171767, 2.169821, 41.385544, 41.385614, 41.385686, 41.385952, 41.385302, 41.382879, 41.380965, 41.38035, 41.378769, 41.377087, 41.375223, 41.374961, 41.374675, 41.374568, 41.37384, 41.373316, 41.372312, 41.369745, 41.371797, 41.37242, 41.37327, 41.373848, 41.373673, 41.374181, 41.374451, 41.37496, 41.375118, 41.375204, 41.375801, 41.376366, 41.377294, 41.378618, 41.379114, 41.381931, 41.382923, 41.385544)));Barcelona
0-EU-ES-08-13-001-019-02-005;La Sagrada Família;8;list(list(c(2.17546, 2.174331, 2.172975, 2.172127, 2.170833, 2.169654, 2.168637, 2.169883, 2.170767, 2.172026, 2.169754, 2.173251, 2.179559, 2.186456, 2.18624, 2.183323, 2.182983, 2.176213, 2.17546, 41.41205, 41.411185, 41.410167, 41.409532, 41.408561, 41.407661, 41.406928, 41.405999, 41.40533, 41.40439, 41.402692, 41.399991, 41.401561, 41.403361, 41.403891, 41.406041, 41.406315, 41.411466, 41.41205)));Barcelona
0-EU-ES-08-13-001-019-03-003;La Bordeta;8;list(list(c(2.130727, 2.131491, 2.131961, 2.132233, 2.132911, 2.131705, 2.133928, 2.139458, 2.142334, 2.1424, 2.142479, 2.141939, 2.141458, 2.141463, 2.141096, 2.140259, 2.140433, 2.139501, 2.137902, 2.138089, 2.136914, 2.135245, 2.134701, 2.13453, 2.133602, 2.132248, 2.131901, 2.130128, 2.130727, 41.369436, 41.368231, 41.367012, 41.366423, 41.365555, 41.365108, 41.363387, 41.367755, 41.369965, 41.37121, 41.372691, 41.372462, 41.372833, 41.37381, 41.373822, 41.373774, 41.373186, 41.372897, 41.372367, 41.371991, 41.371594, 41.37108, 41.371058, 41.371111, 41.37119, 41.370892, 41.37161, 41.369961, 41.369436)));Barcelona
0-EU-ES-08-13-001-019-05-003;Sant Gervasi - La Bonanova;8;list(list(c(2.128921, 2.128866, 2.128604, 2.128438, 2.127968, 2.127499, 2.127, 2.126885, 2.126698, 2.126599, 2.126463, 2.126359, 2.126218, 2.125545, 2.125175, 2.125188, 2.125252, 2.125628, 2.125468, 2.12498, 2.124635, 2.124176, 2.123723, 2.123338, 2.123157, 2.123183, 2.12339, 2.123347, 2.123139, 2.122879, 2.122794, 2.122604, 2.122361, 2.122233, 2.122053, 2.122078, 2.121908, 2.121877, 2.121844, 2.121691, 2.12168, 2.12168, 2.121484, 2.121081, 2.120866, 2.120697, 2.12005, 2.119867, 2.119862, 2.120077, 2.120105, 2.12002, 2.11949, 2.1188, 2.118598, 2.118694, 2.119093, 2.119418, 2.119478, 2.119398, 2.119359, 2.119558, 2.120397, 2.121123, 2.121527, 2.122363, 2.121799, 2.122369, 2.12275, 2.122801, 2.122897, 2.123284, 2.124146, 2.124401, 2.12471, 2.124764, 2.124678, 2.124507, 2.125905, 2.126602, 2.128064, 2.129984, 2.130301, 2.131427, 2.131604, 2.131853, 2.132184, 2.133189, 2.133836, 2.134119, 2.135057, 2.135541, 2.136801, 2.137921, 2.138618, 2.139526, 2.140801, 2.140751, 2.139815, 2.139382, 2.137986, 2.136916, 2.137738, 2.138117, 2.138284, 2.13823, 2.13803, 2.137644, 2.137245, 2.136239, 2.136172, 2.13613, 2.13424, 2.132743, 2.132186, 2.131574, 2.131175, 2.130576, 2.130368, 2.130458, 2.130545, 2.130584, 2.130507, 2.130407, 2.130037, 2.129914, 2.129836, 2.129699, 2.129422, 2.12908, 2.128832, 2.128759, 2.128612, 2.12844, 2.128112, 2.127461, 2.127506, 2.127793, 2.128058, 2.128205, 2.128221, 2.127969, 2.127915, 2.128533, 2.128921, 41.417503, 41.417235, 41.416858, 41.416665, 41.416617, 41.416638, 41.416736, 41.41675, 41.416728, 41.416646, 41.416276, 41.416025, 41.415883, 41.415608, 41.414999, 41.414849, 41.414499, 41.414035, 41.413962, 41.413922, 41.413824, 41.413568, 41.413613, 41.413772, 41.414007, 41.414202, 41.414913, 41.415074, 41.415369, 41.415449, 41.415474, 41.415394, 41.415211, 41.415161, 41.415294, 41.415652, 41.415905, 41.416052, 41.416211, 41.416384, 41.416421, 41.416886, 41.417004, 41.416432, 41.416034, 41.41597, 41.416222, 41.416246, 41.415682, 41.415256, 41.415154, 41.415102, 41.415124, 41.415051, 41.414911, 41.414736, 41.413777, 41.413342, 41.413007, 41.412762, 41.412484, 41.412386, 41.411331, 41.410382, 41.409577, 41.407503, 41.407045, 41.406425, 41.405888, 41.405404, 41.405021, 41.404367, 41.403475, 41.403229, 41.402786, 41.402424, 41.402107, 41.401706, 41.402467, 41.40285, 41.403646, 41.404681, 41.404353, 41.402879, 41.402646, 41.40232, 41.401887, 41.400571, 41.399732, 41.399351, 41.400205, 41.400646, 41.401712, 41.402862, 41.403288, 41.403872, 41.404426, 41.404447, 41.405032, 41.405365, 41.40807, 41.410103, 41.410427, 41.410798, 41.411286, 41.411651, 41.412571, 41.414161, 41.414468, 41.415235, 41.415685, 41.416112, 41.417807, 41.418338, 41.418594, 41.418314, 41.418206, 41.418349, 41.418867, 41.419449, 41.419562, 41.419838, 41.420228, 41.420006, 41.420097, 41.42, 41.419807, 41.419622, 41.419491, 41.419627, 41.419907, 41.41985, 41.419822, 41.419698, 41.419693, 41.419445, 41.419273, 41.419124, 41.418916, 41.418766, 41.418636, 41.418428, 41.418276, 41.417917, 41.417503)));Barcelona
0-EU-ES-08-13-001-019-05-002;Sarrià;8;list(list(c(2.122911, 2.123161, 2.124502, 2.124668, 2.124757, 2.124702, 2.124397, 2.12422, 2.12328, 2.122893, 2.122792, 2.122747, 2.122353, 2.121793, 2.122361, 2.121518, 2.121119, 2.119538, 2.119297, 2.118679, 2.118596, 2.118568, 2.11854, 2.118362, 2.117679, 2.117224, 2.116742, 2.116362, 2.115999, 2.11582, 2.115578, 2.115355, 2.115293, 2.115243, 2.11464, 2.114448, 2.114331, 2.114239, 2.11418, 2.113948, 2.113723, 2.113478, 2.113201, 2.112994, 2.112867, 2.112709, 2.112539, 2.112261, 2.111895, 2.111415, 2.111337, 2.111188, 2.111147, 2.111067, 2.110944, 2.110904, 2.110578, 2.110471, 2.110267, 2.110176, 2.109944, 2.109685, 2.109471, 2.109129, 2.108827, 2.108581, 2.108365, 2.108198, 2.108296, 2.108249, 2.108268, 2.107997, 2.107443, 2.107, 2.106658, 2.106477, 2.106371, 2.106271, 2.106253, 2.105771, 2.105778, 2.10593, 2.106742, 2.107011, 2.10701, 2.106825, 2.105473, 2.104526, 2.104165, 2.103904, 2.103423, 2.103575, 2.103497, 2.103209, 2.103367, 2.103544, 2.103753, 2.104323, 2.104452, 2.10432, 2.104319, 2.104396, 2.104625, 2.104874, 2.105091, 2.105371, 2.105626, 2.106081, 2.106322, 2.106414, 2.106536, 2.106738, 2.106813, 2.106917, 2.107122, 2.107401, 2.10756, 2.108089, 2.10839, 2.108604, 2.108875, 2.109119, 2.108919, 2.108723, 2.108009, 2.107885, 2.107667, 2.107364, 2.107302, 2.107451, 2.10739, 2.107013, 2.106614, 2.106175, 2.105964, 2.105799, 2.105516, 2.105069, 2.104955, 2.106528, 2.107926, 2.108564, 2.10879, 2.109115, 2.109334, 2.109766, 2.110342, 2.110884, 2.111836, 2.112429, 2.112889, 2.113159, 2.114768, 2.115433, 2.115748, 2.117374, 2.117929, 2.118308, 2.118466, 2.118434, 2.118145, 2.117612, 2.117835, 2.118074, 2.119446, 2.119902, 2.120425, 2.12071, 2.120843, 2.122214, 2.123376, 2.124305, 2.129418, 2.129962, 2.126039, 2.125673, 2.125871, 2.126149, 2.128176, 2.12688, 2.126088, 2.124399, 2.123417, 2.122911, 41.400735, 41.40093, 41.401701, 41.402106, 41.402421, 41.402787, 41.403226, 41.403391, 41.404362, 41.405014, 41.405391, 41.405888, 41.406436, 41.407045, 41.407505, 41.409577, 41.410383, 41.41236, 41.412486, 41.412716, 41.412907, 41.41323, 41.413503, 41.413628, 41.413702, 41.413624, 41.413556, 41.413726, 41.414167, 41.414217, 41.414053, 41.413417, 41.413244, 41.413135, 41.413046, 41.412892, 41.4124, 41.41227, 41.412201, 41.412209, 41.41222, 41.412389, 41.412594, 41.41275, 41.412757, 41.412692, 41.412558, 41.412336, 41.412399, 41.412775, 41.412872, 41.413186, 41.413547, 41.413636, 41.41362, 41.413607, 41.41336, 41.413248, 41.412952, 41.412557, 41.412418, 41.412441, 41.412604, 41.413018, 41.413018, 41.412891, 41.412881, 41.412758, 41.412399, 41.412085, 41.411484, 41.411362, 41.411403, 41.411493, 41.411685, 41.411762, 41.411755, 41.411615, 41.411411, 41.41125, 41.411183, 41.410973, 41.410466, 41.410114, 41.409997, 41.409866, 41.409775, 41.409821, 41.409731, 41.409363, 41.409136, 41.408545, 41.408293, 41.407936, 41.407598, 41.407408, 41.407357, 41.407278, 41.407123, 41.406435, 41.40626, 41.406145, 41.406071, 41.406053, 41.406187, 41.406398, 41.406519, 41.406473, 41.406523, 41.406633, 41.406836, 41.40693, 41.406962, 41.406962, 41.406876, 41.40662, 41.406518, 41.406691, 41.406945, 41.407064, 41.406973, 41.406707, 41.406037, 41.405771, 41.405447, 41.405334, 41.40477, 41.404625, 41.40451, 41.404137, 41.403544, 41.403278, 41.403202, 41.40323, 41.403215, 41.402602, 41.402279, 41.402218, 41.401754, 41.400366, 41.399116, 41.398548, 41.39804, 41.397268, 41.396883, 41.396278, 41.395782, 41.395877, 41.396563, 41.396919, 41.397183, 41.397305, 41.396414, 41.395987, 41.395813, 41.395375, 41.395096, 41.394481, 41.393939, 41.393296, 41.392742, 41.392218, 41.392075, 41.391905, 41.391595, 41.391378, 41.390956, 41.390543, 41.390098, 41.39063, 41.390915, 41.391171, 41.392403, 41.39261, 41.395604, 41.395925, 41.396211, 41.396509, 41.397801, 41.397848, 41.398129, 41.399387, 41.400273, 41.400735)));Barcelona
0-EU-ES-08-13-001-019-05-004;Les Tres Torres;8;list(list(c(2.128361, 2.124505, 2.123165, 2.122915, 2.12379, 2.124411, 2.126085, 2.126886, 2.128193, 2.127774, 2.126147, 2.125868, 2.125685, 2.126044, 2.127758, 2.12996, 2.131327, 2.132527, 2.135607, 2.136376, 2.136018, 2.135733, 2.135103, 2.134719, 2.134202, 2.133646, 2.132846, 2.132661, 2.132788, 2.133171, 2.134115, 2.133936, 2.133524, 2.130298, 2.129985, 2.128361, 41.403804, 41.401699, 41.40093, 41.400735, 41.39994, 41.399389, 41.398137, 41.397851, 41.397806, 41.397524, 41.396504, 41.3962, 41.395927, 41.395604, 41.394313, 41.392615, 41.392407, 41.392212, 41.391673, 41.391556, 41.391951, 41.392366, 41.393889, 41.394847, 41.3957, 41.396284, 41.397127, 41.397532, 41.397868, 41.398294, 41.399348, 41.399594, 41.400128, 41.404352, 41.404677, 41.403804)));Barcelona
0-EU-ES-08-13-001-019-03-006;La Font de la Guatlla;8;list(list(c(2.147308, 2.142334, 2.139458, 2.140152, 2.139571, 2.139728, 2.141116, 2.14127, 2.14147, 2.14166, 2.142896, 2.143328, 2.143285, 2.143401, 2.143607, 2.144261, 2.144893, 2.14526, 2.145525, 2.146035, 2.146711, 2.147387, 2.148233, 2.148577, 2.148967, 2.149252, 2.149447, 2.149509, 2.149791, 2.150435, 2.148433, 2.147308, 41.373657, 41.369966, 41.367755, 41.367319, 41.365917, 41.365834, 41.365924, 41.365964, 41.365875, 41.365655, 41.366764, 41.36707, 41.367317, 41.367519, 41.367665, 41.367994, 41.368292, 41.368548, 41.368965, 41.369305, 41.369516, 41.369566, 41.369472, 41.369452, 41.369614, 41.369884, 41.370468, 41.370856, 41.371009, 41.371274, 41.372807, 41.373657)));Barcelona
0-EU-ES-08-13-001-019-06-001;El Camp d'En Grassot i Gràcia Nova;8;list(list(c(2.163542, 2.161645, 2.163588, 2.165212, 2.16639, 2.167535, 2.17202, 2.168622, 2.165696, 2.164177, 2.163914, 2.163259, 2.16223, 2.16209, 2.160579, 2.160045, 2.158724, 2.15824, 2.158501, 2.15929, 2.159711, 2.161404, 2.163542, 41.404946, 41.403738, 41.402245, 41.400992, 41.401882, 41.401034, 41.404391, 41.406939, 41.409174, 41.41033, 41.410583, 41.411223, 41.412476, 41.412637, 41.411848, 41.411565, 41.410854, 41.410599, 41.410319, 41.409474, 41.409028, 41.40721, 41.404946)));Barcelona
0-EU-ES-08-13-001-019-06-002;Vila de Gràcia;8;list(list(c(2.149343, 2.149899, 2.150005, 2.150017, 2.150003, 2.150388, 2.15033, 2.150109, 2.149931, 2.150708, 2.151128, 2.151318, 2.151277, 2.15154, 2.153321, 2.1541, 2.154978, 2.155641, 2.159246, 2.159563, 2.163401, 2.165212, 2.161642, 2.163538, 2.162577, 2.161575, 2.160924, 2.160007, 2.159574, 2.159114, 2.158238, 2.155974, 2.154222, 2.153817, 2.152669, 2.151067, 2.150797, 2.15049, 2.149343, 41.406666, 41.406207, 41.405861, 41.405599, 41.405439, 41.404455, 41.404138, 41.403897, 41.403157, 41.40217, 41.401645, 41.40052, 41.400493, 41.400279, 41.398502, 41.397711, 41.39682, 41.395573, 41.396506, 41.396737, 41.399627, 41.400988, 41.403738, 41.404946, 41.405966, 41.407025, 41.407723, 41.408707, 41.409168, 41.409657, 41.410597, 41.409474, 41.408559, 41.409065, 41.408638, 41.408044, 41.407867, 41.407685, 41.406666)));Barcelona
0-EU-ES-08-13-001-019-03-009;Zona Franca - Port;8;list(list(c(2.175278, 2.176077, 2.173482, 2.173521, 2.173624, 2.171902, 2.171346, 2.169277, 2.168432, 2.166278, 2.164258, 2.16264, 2.161581, 2.159042, 2.15849, 2.156581, 2.154948, 2.153187, 2.150917, 2.141847, 2.138965, 2.137589, 2.13224, 2.115798, 2.107897, 2.102596, 2.112531, 2.118726, 2.142067, 2.148857, 2.152057, 2.153462, 2.161474, 2.168084, 2.170831, 2.180275, 2.175278, 41.367329, 41.37271, 41.369868, 41.368957, 41.368173, 41.366038, 41.365041, 41.362346, 41.361534, 41.360032, 41.358798, 41.357588, 41.356703, 41.354272, 41.353746, 41.352537, 41.352099, 41.351624, 41.350999, 41.347463, 41.346763, 41.346338, 41.344737, 41.339483, 41.336861, 41.335096, 41.325726, 41.322751, 41.320699, 41.320904, 41.321877, 41.320995, 41.332128, 41.347838, 41.35195, 41.365706, 41.367329)));Barcelona
